date,player_name,season_avg,recommended_minimum,actual_pra,hit,confidence,meets_90_threshold
2025-11-18,Jaylen Wells,14.4,12.0,12.0,True,0.91,True
2025-11-18,Cedric Coward,23.6,20.0,31.0,True,0.91,True
2025-11-18,Zach Edey,20.5,17.5,21.0,True,0.89,False
2025-11-18,Santi Aldama,21.8,18.5,18.0,False,0.91,True
2025-11-18,Cam Spencer,14.1,12.0,20.0,True,0.89,False
2025-11-18,Kentavious Caldwell-Pope,13.4,11.5,10.0,False,0.89,False
2025-11-18,Jock Landale,17.1,14.5,13.0,False,0.91,True
2025-11-18,John Konchar,5.799999999999999,5.0,6.0,True,0.89,False
2025-11-18,Olivier-Maxence Prosper,6.6,5.5,0.0,False,0.91,True
2025-11-18,Devin Vassell,19.700000000000003,16.5,18.0,True,0.91,True
2025-11-18,De'Aaron Fox,32.1,27.5,30.0,True,0.89,False
2025-11-18,Harrison Barnes,17.900000000000002,15.0,31.0,True,0.91,True
2025-11-18,Luke Kornet,16.799999999999997,14.5,7.0,False,0.89,False
2025-11-18,Julian Champagnie,15.2,13.0,10.0,False,0.89,False
2025-11-18,Keldon Johnson,19.5,16.5,27.0,True,0.91,True
2025-11-18,Jeremy Sochan,11.5,10.0,16.0,True,0.89,False
2025-11-18,Kelly Olynyk,10.600000000000001,9.0,18.0,True,0.91,True
2025-11-18,David Jones García,5.3,4.5,5.0,True,0.91,True
